t,Date,XOM(t),CVX(t),COP(t),EOG(t),XOM(t-1),CVX(t-1),COP(t-1),EOG(t-1),XOM(t-2),CVX(t-2),COP(t-2),EOG(t-2),XOM(t-3),CVX(t-3),COP(t-3),EOG(t-3),Y(t)
145,8/17/16,88.110001,102.220001,43.200001,90.220001,87.91999799999999,102.620003,42.860001000000004,90.260002,87.809998,102.769997,42.18,90.550003,87.849998,102.160004,41.369999,91.199997,91.730003
146,8/18/16,88.910004,103.550003,43.59,91.730003,88.110001,102.220001,43.200001,90.220001,87.91999799999999,102.620003,42.860001000000004,90.260002,87.809998,102.769997,42.18,90.550003,91.760002
147,8/19/16,87.800003,102.32,43.32,91.760002,88.910004,103.550003,43.59,91.730003,88.110001,102.220001,43.200001,90.220001,87.91999799999999,102.620003,42.860001000000004,90.260002,91.16999799999999
148,8/22/16,87.989998,101.940002,42.630001,91.16999799999999,87.800003,102.32,43.32,91.760002,88.910004,103.550003,43.59,91.730003,88.110001,102.220001,43.200001,90.220001,91.209999
149,8/23/16,87.720001,101.68,43.220001,91.209999,87.989998,101.940002,42.630001,91.16999799999999,87.800003,102.32,43.32,91.760002,88.910004,103.550003,43.59,91.730003,90.730003
150,8/24/16,88.019997,102.199997,42.959998999999996,90.730003,87.720001,101.68,43.220001,91.209999,87.989998,101.940002,42.630001,91.16999799999999,87.800003,102.32,43.32,91.760002,90.25
151,8/25/16,87.459999,101.889999,42.779999,90.25,88.019997,102.199997,42.959998999999996,90.730003,87.720001,101.68,43.220001,91.209999,87.989998,101.940002,42.630001,91.16999799999999,90.18
152,8/26/16,87.269997,101.32,42.299999,90.18,87.459999,101.889999,42.779999,90.25,88.019997,102.199997,42.959998999999996,90.730003,87.720001,101.68,43.220001,91.209999,91.139999
153,8/29/16,87.839996,102.050003,42.349998,91.139999,87.269997,101.32,42.299999,90.18,87.459999,101.889999,42.779999,90.25,88.019997,102.199997,42.959998999999996,90.730003,90.07
154,8/30/16,87.519997,101.699997,42.23,90.07,87.839996,102.050003,42.349998,91.139999,87.269997,101.32,42.299999,90.18,87.459999,101.889999,42.779999,90.25,88.489998
155,8/31/16,87.139999,100.58000200000001,41.049999,88.489998,87.519997,101.699997,42.23,90.07,87.839996,102.050003,42.349998,91.139999,87.269997,101.32,42.299999,90.18,88.550003
156,9/1/16,86.839996,100.209999,40.599998,88.550003,87.139999,100.58000200000001,41.049999,88.489998,87.519997,101.699997,42.23,90.07,87.839996,102.050003,42.349998,91.139999,88.910004
157,9/2/16,87.41999799999999,100.93,40.919998,88.910004,86.839996,100.209999,40.599998,88.550003,87.139999,100.58000200000001,41.049999,88.489998,87.519997,101.699997,42.23,90.07,94.83000200000001
158,9/6/16,88.57,102.43,41.0,94.83000200000001,87.41999799999999,100.93,40.919998,88.910004,86.839996,100.209999,40.599998,88.550003,87.139999,100.58000200000001,41.049999,88.489998,94.32
159,9/7/16,88.239998,102.879997,41.48,94.32,88.57,102.43,41.0,94.83000200000001,87.41999799999999,100.93,40.919998,88.910004,86.839996,100.209999,40.599998,88.550003,95.43
160,9/8/16,89.050003,104.120003,43.279999,95.43,88.239998,102.879997,41.48,94.32,88.57,102.43,41.0,94.83000200000001,87.41999799999999,100.93,40.919998,88.910004,92.650002
161,9/9/16,86.839996,101.269997,42.25,92.650002,89.050003,104.120003,43.279999,95.43,88.239998,102.879997,41.48,94.32,88.57,102.43,41.0,94.83000200000001,92.980003
162,9/12/16,87.290001,102.25,42.669998,92.980003,86.839996,101.269997,42.25,92.650002,89.050003,104.120003,43.279999,95.43,88.239998,102.879997,41.48,94.32,90.400002
163,9/13/16,85.209999,99.43,41.009997999999996,90.400002,87.290001,102.25,42.669998,92.980003,86.839996,101.269997,42.25,92.650002,89.050003,104.120003,43.279999,95.43,88.449997
164,9/14/16,84.599998,98.41999799999999,39.990002000000004,88.449997,85.209999,99.43,41.009997999999996,90.400002,87.290001,102.25,42.669998,92.980003,86.839996,101.269997,42.25,92.650002,90.949997
165,9/15/16,85.08000200000001,99.5,40.029999,90.949997,84.599998,98.41999799999999,39.990002000000004,88.449997,85.209999,99.43,41.009997999999996,90.400002,87.290001,102.25,42.669998,92.980003,90.970001
166,9/16/16,84.029999,97.839996,39.869999,90.970001,85.08000200000001,99.5,40.029999,90.949997,84.599998,98.41999799999999,39.990002000000004,88.449997,85.209999,99.43,41.009997999999996,90.400002,90.050003
167,9/19/16,83.83000200000001,98.040001,39.279999,90.050003,84.029999,97.839996,39.869999,90.970001,85.08000200000001,99.5,40.029999,90.949997,84.599998,98.41999799999999,39.990002000000004,88.449997,90.400002
168,9/20/16,82.540001,97.699997,39.009997999999996,90.400002,83.83000200000001,98.040001,39.279999,90.050003,84.029999,97.839996,39.869999,90.970001,85.08000200000001,99.5,40.029999,90.949997,93.519997
169,9/21/16,83.300003,99.629997,40.060001,93.519997,82.540001,97.699997,39.009997999999996,90.400002,83.83000200000001,98.040001,39.279999,90.050003,84.029999,97.839996,39.869999,90.970001,92.610001
170,9/22/16,83.540001,99.980003,41.02,92.610001,83.300003,99.629997,40.060001,93.519997,82.540001,97.699997,39.009997999999996,90.400002,83.83000200000001,98.040001,39.279999,90.050003,89.75
171,9/23/16,83.449997,99.220001,39.939999,89.75,83.540001,99.980003,41.02,92.610001,83.300003,99.629997,40.060001,93.519997,82.540001,97.699997,39.009997999999996,90.400002,89.260002
172,9/26/16,83.059998,98.779999,40.02,89.260002,83.449997,99.220001,39.939999,89.75,83.540001,99.980003,41.02,92.610001,83.300003,99.629997,40.060001,93.519997,88.559998
173,9/27/16,83.239998,98.980003,39.43,88.559998,83.059998,98.779999,40.02,89.260002,83.449997,99.220001,39.939999,89.75,83.540001,99.980003,41.02,92.610001,93.959999
174,9/28/16,86.900002,102.150002,42.18,93.959999,83.239998,98.980003,39.43,88.559998,83.059998,98.779999,40.02,89.260002,83.449997,99.220001,39.939999,89.75,95.050003
175,9/29/16,86.459999,101.269997,43.66,95.050003,86.900002,102.150002,42.18,93.959999,83.239998,98.980003,39.43,88.559998,83.059998,98.779999,40.02,89.260002,96.709999
176,9/30/16,87.279999,102.91999799999999,43.470001,96.709999,86.459999,101.269997,43.66,95.050003,86.900002,102.150002,42.18,93.959999,83.239998,98.980003,39.43,88.559998,96.110001
177,10/3/16,87.050003,102.449997,43.43,96.110001,87.279999,102.91999799999999,43.470001,96.709999,86.459999,101.269997,43.66,95.050003,86.900002,102.150002,42.18,93.959999,95.139999
178,10/4/16,86.25,101.269997,42.869999,95.139999,87.050003,102.449997,43.43,96.110001,87.279999,102.91999799999999,43.470001,96.709999,86.459999,101.269997,43.66,95.050003,97.379997
179,10/5/16,87.0,102.230003,43.91,97.379997,86.25,101.269997,42.869999,95.139999,87.050003,102.449997,43.43,96.110001,87.279999,102.91999799999999,43.470001,96.709999,97.139999
180,10/6/16,87.040001,102.18,44.52,97.139999,87.0,102.230003,43.91,97.379997,86.25,101.269997,42.869999,95.139999,87.050003,102.449997,43.43,96.110001,96.440002
181,10/7/16,86.739998,102.269997,44.220001,96.440002,87.040001,102.18,44.52,97.139999,87.0,102.230003,43.91,97.379997,86.25,101.269997,42.869999,95.139999,97.290001
182,10/10/16,88.440002,103.980003,44.389998999999996,97.290001,86.739998,102.269997,44.220001,96.440002,87.040001,102.18,44.52,97.139999,87.0,102.230003,43.91,97.379997,96.050003
183,10/11/16,87.739998,103.040001,43.330002,96.050003,88.440002,103.980003,44.389998999999996,97.290001,86.739998,102.269997,44.220001,96.440002,87.040001,102.18,44.52,97.139999,96.300003
184,10/12/16,87.129997,102.150002,43.470001,96.300003,87.739998,103.040001,43.330002,96.050003,88.440002,103.980003,44.389998999999996,97.290001,86.739998,102.269997,44.220001,96.440002,95.5
185,10/13/16,86.559998,100.790001,42.150002,95.5,87.129997,102.150002,43.470001,96.300003,87.739998,103.040001,43.330002,96.050003,88.440002,103.980003,44.389998999999996,97.290001,94.480003
186,10/14/16,86.540001,101.08000200000001,41.669998,94.480003,86.559998,100.790001,42.150002,95.5,87.129997,102.150002,43.470001,96.300003,87.739998,103.040001,43.330002,96.050003,93.779999
187,10/17/16,86.540001,101.360001,41.099998,93.779999,86.540001,101.08000200000001,41.669998,94.480003,86.559998,100.790001,42.150002,95.5,87.129997,102.150002,43.470001,96.300003,93.129997
188,10/18/16,86.769997,101.790001,40.650002,93.129997,86.540001,101.360001,41.099998,93.779999,86.540001,101.08000200000001,41.669998,94.480003,86.559998,100.790001,42.150002,95.5,95.059998
189,10/19/16,87.16999799999999,102.269997,41.720001,95.059998,86.769997,101.790001,40.650002,93.129997,86.540001,101.360001,41.099998,93.779999,86.540001,101.08000200000001,41.669998,94.480003,94.910004
190,10/20/16,87.209999,101.870003,41.490002000000004,94.910004,87.16999799999999,102.269997,41.720001,95.059998,86.769997,101.790001,40.650002,93.129997,86.540001,101.360001,41.099998,93.779999,93.879997
191,10/21/16,86.620003,101.300003,41.540001000000004,93.879997,87.209999,101.870003,41.490002000000004,94.910004,87.16999799999999,102.269997,41.720001,95.059998,86.769997,101.790001,40.650002,93.129997,93.620003
192,10/24/16,86.910004,100.660004,42.240002000000004,93.620003,86.620003,101.300003,41.540001000000004,93.879997,87.209999,101.870003,41.490002000000004,94.910004,87.16999799999999,102.269997,41.720001,95.059998,92.66999799999999
193,10/25/16,86.720001,100.769997,41.810001,92.66999799999999,86.910004,100.660004,42.240002000000004,93.620003,86.620003,101.300003,41.540001000000004,93.879997,87.209999,101.870003,41.490002000000004,94.910004,92.139999
194,10/26/16,87.089996,101.190002,41.799999,92.139999,86.720001,100.769997,41.810001,92.66999799999999,86.910004,100.660004,42.240002000000004,93.620003,86.620003,101.300003,41.540001000000004,93.879997,91.739998
195,10/27/16,86.91999799999999,99.91999799999999,44.0,91.739998,87.089996,101.190002,41.799999,92.139999,86.720001,100.769997,41.810001,92.66999799999999,86.910004,100.660004,42.240002000000004,93.620003,90.800003
196,10/28/16,84.779999,103.82,44.970001,90.800003,86.91999799999999,99.91999799999999,44.0,91.739998,87.089996,101.190002,41.799999,92.139999,86.720001,100.769997,41.810001,92.66999799999999,90.41999799999999
197,10/31/16,83.32,104.75,43.450001,90.41999799999999,84.779999,103.82,44.970001,90.800003,86.91999799999999,99.91999799999999,44.0,91.739998,87.089996,101.190002,41.799999,92.139999,91.160004
198,11/1/16,83.650002,106.480003,43.540001000000004,91.160004,83.32,104.75,43.450001,90.41999799999999,84.779999,103.82,44.970001,90.800003,86.91999799999999,99.91999799999999,44.0,91.739998,90.940002
199,11/2/16,83.449997,105.389999,43.23,90.940002,83.650002,106.480003,43.540001000000004,91.160004,83.32,104.75,43.450001,90.41999799999999,84.779999,103.82,44.970001,90.800003,92.08000200000001
200,11/3/16,83.660004,105.389999,43.599998,92.08000200000001,83.449997,105.389999,43.23,90.940002,83.650002,106.480003,43.540001000000004,91.160004,83.32,104.75,43.450001,90.41999799999999,91.800003
201,11/4/16,83.57,104.779999,42.759997999999996,91.800003,83.660004,105.389999,43.599998,92.08000200000001,83.449997,105.389999,43.23,90.940002,83.650002,106.480003,43.540001000000004,91.160004,93.43
202,11/7/16,85.449997,106.849998,43.919998,93.43,83.57,104.779999,42.759997999999996,91.800003,83.660004,105.389999,43.599998,92.08000200000001,83.449997,105.389999,43.23,90.940002,93.360001
203,11/8/16,85.309998,107.290001,44.330002,93.360001,85.449997,106.849998,43.919998,93.43,83.57,104.779999,42.759997999999996,91.800003,83.660004,105.389999,43.599998,92.08000200000001,93.43
204,11/9/16,86.25,107.639999,45.73,93.43,85.309998,107.290001,44.330002,93.360001,85.449997,106.849998,43.919998,93.43,83.57,104.779999,42.759997999999996,91.800003,92.629997
205,11/10/16,87.050003,107.790001,44.779999,92.629997,86.25,107.639999,45.73,93.43,85.309998,107.290001,44.330002,93.360001,85.449997,106.849998,43.919998,93.43,91.410004
206,11/11/16,85.66999799999999,106.639999,43.939999,91.410004,87.050003,107.790001,44.779999,92.629997,86.25,107.639999,45.73,93.43,85.309998,107.290001,44.330002,93.360001,92.68
207,11/14/16,85.279999,106.589996,44.130001,92.68,85.66999799999999,106.639999,43.939999,91.410004,87.050003,107.790001,44.779999,92.629997,86.25,107.639999,45.73,93.43,94.57
208,11/15/16,86.82,108.959999,45.279999,94.57,85.279999,106.589996,44.130001,92.68,85.66999799999999,106.639999,43.939999,91.410004,87.050003,107.790001,44.779999,92.629997,95.220001
209,11/16/16,85.75,108.349998,44.380001,95.220001,86.82,108.959999,45.279999,94.57,85.279999,106.589996,44.130001,92.68,85.66999799999999,106.639999,43.939999,91.410004,92.339996
210,11/17/16,85.230003,108.120003,43.610001000000004,92.339996,85.75,108.349998,44.380001,95.220001,86.82,108.959999,45.279999,94.57,85.279999,106.589996,44.130001,92.68,93.150002
211,11/18/16,85.279999,109.199997,44.759997999999996,93.150002,85.230003,108.120003,43.610001000000004,92.339996,85.75,108.349998,44.380001,95.220001,86.82,108.959999,45.279999,94.57,95.66999799999999
212,11/21/16,86.489998,110.18,46.360001000000004,95.66999799999999,85.279999,109.199997,44.759997999999996,93.150002,85.230003,108.120003,43.610001000000004,92.339996,85.75,108.349998,44.380001,95.220001,95.269997
213,11/22/16,86.68,110.620003,46.07,95.269997,86.489998,110.18,46.360001000000004,95.66999799999999,85.279999,109.199997,44.759997999999996,93.150002,85.230003,108.120003,43.610001000000004,92.339996,97.0
214,11/23/16,86.91999799999999,111.0,46.299999,97.0,86.68,110.620003,46.07,95.269997,86.489998,110.18,46.360001000000004,95.66999799999999,85.279999,109.199997,44.759997999999996,93.150002,95.980003
215,11/25/16,87.120003,111.0,45.75,95.980003,86.91999799999999,111.0,46.299999,97.0,86.68,110.620003,46.07,95.269997,86.489998,110.18,46.360001000000004,95.66999799999999,93.470001
216,11/28/16,86.470001,110.5,45.5,93.470001,87.120003,111.0,45.75,95.980003,86.91999799999999,111.0,46.299999,97.0,86.68,110.620003,46.07,95.269997,92.440002
217,11/29/16,85.900002,109.339996,44.23,92.440002,86.470001,110.5,45.5,93.470001,87.120003,111.0,45.75,95.980003,86.91999799999999,111.0,46.299999,97.0,102.519997
218,11/30/16,87.300003,111.559998,48.52,102.519997,85.900002,109.339996,44.23,92.440002,86.470001,110.5,45.5,93.470001,87.120003,111.0,45.75,95.980003,104.75
219,12/1/16,87.239998,113.290001,48.220001,104.75,87.300003,111.559998,48.52,102.519997,85.900002,109.339996,44.23,92.440002,86.470001,110.5,45.5,93.470001,103.739998
220,12/2/16,87.040001,113.0,48.119999,103.739998,87.239998,113.290001,48.220001,104.75,87.300003,111.559998,48.52,102.519997,85.900002,109.339996,44.23,92.440002,104.459999
221,12/5/16,87.480003,113.25,48.880001,104.459999,87.040001,113.0,48.119999,103.739998,87.239998,113.290001,48.220001,104.75,87.300003,111.559998,48.52,102.519997,103.970001
222,12/6/16,87.559998,112.760002,49.900002,103.970001,87.480003,113.25,48.880001,104.459999,87.040001,113.0,48.119999,103.739998,87.239998,113.290001,48.220001,104.75,103.529999
223,12/7/16,88.07,114.440002,49.900002,103.529999,87.559998,112.760002,49.900002,103.970001,87.480003,113.25,48.880001,104.459999,87.040001,113.0,48.119999,103.739998,104.93
224,12/8/16,88.32,115.16999799999999,49.779999,104.93,88.07,114.440002,49.900002,103.529999,87.559998,112.760002,49.900002,103.970001,87.480003,113.25,48.880001,104.459999,106.449997
225,12/9/16,89.0,115.809998,50.77,106.449997,88.32,115.16999799999999,49.779999,104.93,88.07,114.440002,49.900002,103.529999,87.559998,112.760002,49.900002,103.970001,105.83000200000001
226,12/12/16,90.980003,117.150002,51.380001,105.83000200000001,89.0,115.809998,50.77,106.449997,88.32,115.16999799999999,49.779999,104.93,88.07,114.440002,49.900002,103.529999,108.010002
227,12/13/16,92.58000200000001,117.41999799999999,52.639998999999996,108.010002,90.980003,117.150002,51.380001,105.83000200000001,89.0,115.809998,50.77,106.449997,88.32,115.16999799999999,49.779999,104.93,104.209999
228,12/14/16,90.58000200000001,115.959999,51.490002000000004,104.209999,92.58000200000001,117.41999799999999,52.639998999999996,108.010002,90.980003,117.150002,51.380001,105.83000200000001,89.0,115.809998,50.77,106.449997,103.91999799999999
229,12/15/16,90.889999,117.050003,51.740002000000004,103.91999799999999,90.58000200000001,115.959999,51.490002000000004,104.209999,92.58000200000001,117.41999799999999,52.639998999999996,108.010002,90.980003,117.150002,51.380001,105.83000200000001,104.0
230,12/16/16,91.18,118.08000200000001,51.939999,104.0,90.889999,117.050003,51.740002000000004,103.91999799999999,90.58000200000001,115.959999,51.490002000000004,104.209999,92.58000200000001,117.41999799999999,52.639998999999996,108.010002,103.480003
231,12/19/16,90.41999799999999,117.650002,51.98,103.480003,91.18,118.08000200000001,51.939999,104.0,90.889999,117.050003,51.740002000000004,103.91999799999999,90.58000200000001,115.959999,51.490002000000004,104.209999,103.160004
232,12/20/16,90.43,117.949997,51.549999,103.160004,90.41999799999999,117.650002,51.98,103.480003,91.18,118.08000200000001,51.939999,104.0,90.889999,117.050003,51.740002000000004,103.91999799999999,102.550003
233,12/21/16,90.279999,117.910004,51.48,102.550003,90.43,117.949997,51.549999,103.160004,90.41999799999999,117.650002,51.98,103.480003,91.18,118.08000200000001,51.939999,104.0,103.129997
234,12/22/16,90.870003,118.769997,51.540001000000004,103.129997,90.279999,117.910004,51.48,102.550003,90.43,117.949997,51.549999,103.160004,90.41999799999999,117.650002,51.98,103.480003,102.029999
235,12/23/16,90.709999,118.41999799999999,51.369999,102.029999,90.870003,118.769997,51.540001000000004,103.129997,90.279999,117.910004,51.48,102.550003,90.43,117.949997,51.549999,103.160004,102.540001
236,12/27/16,90.75,118.220001,51.599998,102.540001,90.709999,118.41999799999999,51.369999,102.029999,90.870003,118.769997,51.540001000000004,103.129997,90.279999,117.910004,51.48,102.550003,101.650002
237,12/28/16,90.300003,117.910004,50.77,101.650002,90.75,118.220001,51.599998,102.540001,90.709999,118.41999799999999,51.369999,102.029999,90.870003,118.769997,51.540001000000004,103.129997,101.279999
238,12/29/16,90.349998,117.82,50.540001000000004,101.279999,90.300003,117.910004,50.77,101.650002,90.75,118.220001,51.599998,102.540001,90.709999,118.41999799999999,51.369999,102.029999,101.099998
